race_id,date,venue,race_number,formation,first_numbers,second_numbers,third_numbers,decision,ticket_count,estimated_hit_rate,confidence,actual_hit,hit_ticket,stake_units,return_units,profit_units,first_back_max,first_chigire_max,first_p1_max,time_band,field_size,race_class_scope,prediction_gate_profile
20250611-43-11,2025-06-11,岐阜,11,246-46-3467,246,46,3467,BUY,10,0.144154037931,B,False,5-4-2,10.0,0.0,-10.0,17.0,0.2448,0.307453981228,day,7,non_s,line_break_back_chigire_all
20250611-61-03,2025-06-11,玉野,3,247-27-1257,247,27,1257,BUY,10,0.139136605943,B,True,2-7-5,10.0,3.1,-6.9,9.0,0.351,0.26543563375,day,7,non_s,line_break_back_chigire_all
20250611-81-08,2025-06-11,小倉,8,124-12-1235,124,12,1235,BUY,10,0.138441940748,B,False,2-3-5,10.0,0.0,-10.0,15.0,0.236,0.281482141351,day,7,non_s,line_break_back_chigire_all
20250612-35-01,2025-06-12,平塚,1,134-13-1347,134,13,1347,BUY,8,0.147694103045,B,True,1-3-4,8.0,4.0,-4.0,9.0,0.3107,0.357323917228,day,7,non_s,line_break_back_chigire_all
20250612-35-09,2025-06-12,平塚,9,457-47-3457,457,47,3457,BUY,8,0.147892246615,B,False,7-4-6,8.0,0.0,-8.0,11.0,0.2652,0.29135278243,day,7,non_s,line_break_back_chigire_all
20250612-51-03,2025-06-12,福井,3,125-15-1345,125,15,1345,BUY,10,0.145000824864,B,False,5-3-1,10.0,0.0,-10.0,15.0,0.3733,0.487423398819,day,7,non_s,line_break_back_chigire_all
20250612-51-04,2025-06-12,福井,4,357-37-1347,357,37,1347,BUY,10,0.149494096439,B,True,7-3-1,10.0,4.4,-5.6,12.0,0.2828,0.478877975115,day,7,non_s,line_break_back_chigire_all
20250612-87-05,2025-06-12,熊本,5,357-35-1235,357,35,1235,BUY,10,0.16768154072,B,False,5-2-6,10.0,0.0,-10.0,8.0,0.368,0.367766733661,day,7,non_s,line_break_back_chigire_all
20250613-12-03,2025-06-13,青森,3,123-23-1234,123,23,1234,BUY,8,0.14907582674,B,False,4-3-7,8.0,0.0,-8.0,12.0,0.2898,0.448661703632,day,7,non_s,line_break_back_chigire_all
20250613-12-06,2025-06-13,青森,6,125-12-1234,125,12,1234,BUY,10,0.149484486439,B,False,1-2-7,10.0,0.0,-10.0,13.0,0.448,0.323526082337,day,7,non_s,line_break_back_chigire_all
20250613-12-07,2025-06-13,青森,7,123-12-1235,123,12,1235,BUY,8,0.147917015985,B,False,1-5-2,8.0,0.0,-8.0,17.0,0.3453,0.358596294467,day,7,non_s,line_break_back_chigire_all
20250613-35-04,2025-06-13,平塚,4,345-45-1245,345,45,1245,BUY,10,0.140350332531,B,True,4-5-2,10.0,6.1,-3.9000000000000004,16.0,0.3593,0.35716163192,day,7,non_s,line_break_back_chigire_all
20250613-37-02,2025-06-13,伊東,2,124-12-1235,124,12,1235,BUY,10,0.169850972498,B,False,1-4-2,10.0,0.0,-10.0,11.0,0.4585,0.329440239425,day,7,non_s,line_break_back_chigire_all
20250613-37-04,2025-06-13,伊東,4,123-12-1234,123,12,1234,BUY,8,0.14505125204,B,False,1-2-5,8.0,0.0,-8.0,14.0,0.3937,0.56325253519,day,7,non_s,line_break_back_chigire_all
20250613-37-05,2025-06-13,伊東,5,125-12-1234,125,12,1234,BUY,10,0.155231771678,B,False,3-1-2,10.0,0.0,-10.0,11.0,0.5298,0.284102573901,day,7,non_s,line_break_back_chigire_all
20250613-51-01,2025-06-13,福井,1,125-12-1256,125,12,1256,BUY,8,0.160578428324,B,True,5-2-6,8.0,6.0,-2.0,9.0,0.4007,0.31459333829,day,6,non_s,line_break_back_chigire_all
20250614-12-04,2025-06-14,青森,4,123-12-1234,123,12,1234,BUY,8,0.15194389134,B,True,1-2-4,8.0,25.4,17.4,12.0,0.3352,0.446376822951,day,7,non_s,line_break_back_chigire_all
20250614-23-02,2025-06-14,取手,2,357-57-1357,357,57,1357,BUY,8,0.157668756757,B,False,7-4-1,8.0,0.0,-8.0,14.0,0.3855,0.333122997732,day,7,non_s,line_break_back_chigire_all
20250614-37-06,2025-06-14,伊東,6,123-12-1245,123,12,1245,BUY,10,0.172788464536,B,False,5-3-2,10.0,0.0,-10.0,17.0,0.5975,0.256838733673,day,7,non_s,line_break_back_chigire_all
20250614-37-07,2025-06-14,伊東,7,124-12-1235,124,12,1235,BUY,10,0.141019279133,B,False,1-5-4,10.0,0.0,-10.0,9.0,0.3213,0.29263516834,day,7,non_s,line_break_back_chigire_all
20250614-51-01,2025-06-14,福井,1,135-15-1245,135,15,1245,BUY,10,0.240174208944,A,False,5-2-3,10.0,0.0,-10.0,9.0,0.4375,0.309031285595,day,5,non_s,line_break_back_chigire_all
20250614-51-02,2025-06-14,福井,2,145-14-1245,145,14,1245,BUY,8,0.273413263243,A,False,1-5-2,8.0,0.0,-8.0,21.0,0.4323,0.407826049137,day,5,non_s,line_break_back_chigire_all
20250614-53-01,2025-06-14,奈良,1,137-13-1234,137,13,1234,BUY,10,0.140396927779,B,False,5-4-3,10.0,0.0,-10.0,12.0,0.3785,0.286434755185,day,7,non_s,line_break_back_chigire_all
20250614-53-05,2025-06-14,奈良,5,137-17-1247,137,17,1247,BUY,10,0.155609581674,B,True,7-1-4,10.0,3.8,-6.2,14.0,0.4323,0.333409963807,day,7,non_s,line_break_back_chigire_all
20250614-87-03,2025-06-14,熊本,3,134-13-1237,134,13,1237,BUY,10,0.152965768507,B,True,1-3-7,10.0,29.8,19.8,9.0,0.4323,0.341816406564,day,7,non_s,line_break_back_chigire_all
20250615-12-07,2025-06-15,青森,7,123-12-1234,123,12,1234,BUY,8,0.149221777158,B,False,1-2-6,8.0,0.0,-8.0,12.0,0.4065,0.328849063349,day,7,non_s,line_break_back_chigire_all
20250615-23-01,2025-06-15,取手,1,123-13-1235,123,13,1235,BUY,8,0.156470289096,B,False,1-3-4,8.0,0.0,-8.0,8.0,0.552,0.297030713251,day,6,non_s,line_break_back_chigire_all
20250615-53-04,2025-06-15,奈良,4,457-47-1247,457,47,1247,BUY,10,0.147424326413,B,True,4-7-1,10.0,9.7,-0.3000000000000007,12.0,0.4183,0.296847607333,day,7,non_s,line_break_back_chigire_all
20250616-27-01,2025-06-16,京王閣,1,124-12-1235,124,12,1235,BUY,10,0.14429911143,B,False,2-3-7,10.0,0.0,-10.0,12.0,0.4113,0.283094378274,day,7,non_s,line_break_back_chigire_all
20250616-27-03,2025-06-16,京王閣,3,123-23-1234,123,23,1234,BUY,8,0.159760996469,B,False,2-1-4,8.0,0.0,-8.0,11.0,0.2168,0.427758331292,day,7,non_s,line_break_back_chigire_all
20250616-27-05,2025-06-16,京王閣,5,123-12-1245,123,12,1245,BUY,10,0.174505792143,B,False,2-3-4,10.0,0.0,-10.0,9.0,0.3942,0.284275939002,day,7,non_s,line_break_back_chigire_all
20250616-27-06,2025-06-16,京王閣,6,123-12-1246,123,12,1246,BUY,10,0.149111475345,B,False,7-2-3,10.0,0.0,-10.0,10.0,0.3265,0.300808674135,day,7,non_s,line_break_back_chigire_all
20250616-27-07,2025-06-16,京王閣,7,123-12-1245,123,12,1245,BUY,10,0.160952659146,B,False,1-2-3,10.0,0.0,-10.0,19.0,0.3335,0.312730013304,day,7,non_s,line_break_back_chigire_all
20250616-38-02,2025-06-16,静岡,2,124-14-1247,124,14,1247,BUY,8,0.146658733755,B,True,4-1-7,8.0,6.6,-1.4000000000000004,15.0,0.3698,0.458897490721,day,7,non_s,line_break_back_chigire_all
20250616-38-04,2025-06-16,静岡,4,134-34-1345,134,34,1345,BUY,8,0.143080361173,B,True,4-3-1,8.0,2.5,-5.5,11.0,0.2395,0.398086838597,day,7,non_s,line_break_back_chigire_all
20250616-38-07,2025-06-16,静岡,7,245-24-1247,245,24,1247,BUY,10,0.151097549182,B,True,4-2-1,10.0,8.8,-1.1999999999999993,15.0,0.2828,0.290245676781,day,7,non_s,line_break_back_chigire_all
20250616-38-10,2025-06-16,静岡,10,257-25-1245,257,25,1245,BUY,10,0.149893408899,B,True,5-2-1,10.0,5.1,-4.9,11.0,0.4755,0.394377970325,day,7,non_s,line_break_back_chigire_all
20250616-61-02,2025-06-16,玉野,2,123-12-1234,123,12,1234,BUY,8,0.177384173644,B,False,4-1-3,8.0,0.0,-8.0,12.0,0.309,0.414408886447,day,7,non_s,line_break_back_chigire_all
20250616-61-03,2025-06-16,玉野,3,123-12-1245,123,12,1245,BUY,10,0.156960378164,B,True,1-2-4,10.0,11.2,1.1999999999999993,22.0,0.2483,0.407523601507,day,7,non_s,line_break_back_chigire_all
20250616-61-06,2025-06-16,玉野,6,123-12-1245,123,12,1245,BUY,10,0.151942807052,B,False,1-5-7,10.0,0.0,-10.0,15.0,0.4083,0.339021440823,day,7,non_s,line_break_back_chigire_all
20250616-61-07,2025-06-16,玉野,7,124-12-1235,124,12,1235,BUY,10,0.169389400921,B,False,1-3-5,10.0,0.0,-10.0,15.0,0.4007,0.319929751554,day,7,non_s,line_break_back_chigire_all
20250616-86-10,2025-06-16,別府,10,127-27-2457,127,27,2457,BUY,10,0.14983150797,B,False,6-3-1,10.0,0.0,-10.0,13.0,0.2343,0.294349000004,day,7,non_s,line_break_back_chigire_all
20250617-27-03,2025-06-17,京王閣,3,123-12-1245,123,12,1245,BUY,10,0.172452728588,B,False,1-4-3,10.0,0.0,-10.0,16.0,0.236,0.449621842973,day,7,non_s,line_break_back_chigire_all
20250617-31-03,2025-06-17,松戸,3,257-47-2457,257,47,2457,BUY,10,0.144213710353,B,False,2-5-7,10.0,0.0,-10.0,15.0,0.323,0.323836343365,day,7,non_s,line_break_back_chigire_all
20250617-31-06,2025-06-17,松戸,6,124-24-2457,124,24,2457,BUY,10,0.158472353728,B,False,2-7-4,10.0,0.0,-10.0,10.0,0.5345,0.307397141667,day,7,s,line_break_back_chigire_all
20250617-56-08,2025-06-17,岸和田,8,134-13-1347,134,13,1347,BUY,8,0.157403094019,B,False,1-2-3,8.0,0.0,-8.0,18.0,0.695,0.317754421713,day,7,non_s,line_break_back_chigire_all
20250617-61-09,2025-06-17,玉野,9,123-12-1234,123,12,1234,BUY,8,0.14406209746,B,True,2-1-3,8.0,12.2,4.199999999999999,16.0,0.274,0.366264136451,day,7,non_s,line_break_back_chigire_all
20250617-85-06,2025-06-17,佐世保,6,347-34-2345,347,34,2345,BUY,10,0.166147057979,B,False,3-4-6,10.0,0.0,-10.0,19.0,0.4148,0.438850271879,day,7,non_s,line_break_back_chigire_all
20250617-86-02,2025-06-17,別府,2,457-47-2347,457,47,2347,BUY,10,0.140131535966,B,False,4-1-2,10.0,0.0,-10.0,10.0,0.3575,0.265230121306,day,7,non_s,line_break_back_chigire_all
20250618-21-03,2025-06-18,弥彦,3,237-47-2347,237,47,2347,BUY,10,0.14150401398,B,True,3-7-4,10.0,2.1,-7.9,20.0,0.3768,0.398110779815,day,7,non_s,line_break_back_chigire_all
20250618-21-04,2025-06-18,弥彦,4,157-57-2357,157,57,2357,BUY,10,0.142811675906,B,True,1-5-2,10.0,19.2,9.2,13.0,0.2378,0.350311089736,day,7,non_s,line_break_back_chigire_all
20250618-27-08,2025-06-18,京王閣,8,124-12-1235,124,12,1235,BUY,10,0.204070718134,A,False,1-5-3,10.0,0.0,-10.0,16.0,0.2133,0.470975563915,day,7,non_s,line_break_back_chigire_all
20250618-31-10,2025-06-18,松戸,10,137-37-2357,137,37,2357,BUY,10,0.150311496695,B,False,1-5-2,10.0,0.0,-10.0,14.0,0.5052,0.27585057651,day,7,s,line_break_back_chigire_all
20250618-61-02,2025-06-18,玉野,2,123-12-1234,123,12,1234,BUY,8,0.175570067026,B,False,1-3-4,8.0,0.0,-8.0,20.0,0.479,0.463754803184,day,6,non_s,line_break_back_chigire_all
20250618-61-05,2025-06-18,玉野,5,124-12-1235,124,12,1235,BUY,10,0.160776201374,B,False,1-3-2,10.0,0.0,-10.0,15.0,0.3872,0.301970225192,day,7,non_s,line_break_back_chigire_all
20250618-81-07,2025-06-18,小倉,7,357-37-1237,357,37,1237,BUY,10,0.138754380268,B,False,3-7-5,10.0,0.0,-10.0,11.0,0.4965,0.285348980285,day,7,s,line_break_back_chigire_all
20250618-85-03,2025-06-18,佐世保,3,125-12-1237,125,12,1237,BUY,10,0.143376640021,B,True,2-1-3,10.0,33.3,23.299999999999997,10.0,0.455,0.276655819134,day,7,non_s,line_break_back_chigire_all
20250619-13-04,2025-06-19,いわき平,4,123-13-1234,123,13,1234,BUY,8,0.157481751533,B,True,2-1-3,8.0,10.0,2.0,10.0,0.34,0.267001011599,day,7,non_s,line_break_back_chigire_all
20250619-13-07,2025-06-19,いわき平,7,125-12-1234,125,12,1234,BUY,10,0.143291705886,B,False,3-2-4,10.0,0.0,-10.0,11.0,0.309,0.292613197044,day,7,non_s,line_break_back_chigire_all
20250619-24-01,2025-06-19,宇都宮,1,134-13-1235,134,13,1235,BUY,10,0.164606073273,B,True,1-3-2,10.0,5.5,-4.5,9.0,0.462,0.280298196815,day,7,non_s,line_break_back_chigire_all
20250619-24-08,2025-06-19,宇都宮,8,124-12-1235,124,12,1235,BUY,10,0.148507074062,B,False,1-5-3,10.0,0.0,-10.0,17.0,0.434,0.341815671228,day,7,non_s,line_break_back_chigire_all
20250619-37-04,2025-06-19,伊東,4,237-37-1347,237,37,1347,BUY,10,0.188779635327,A,True,7-3-1,10.0,1.5,-8.5,23.0,0.5123,0.46432957978,day,7,non_s,line_break_back_chigire_all
20250619-37-07,2025-06-19,伊東,7,245-24-1247,245,24,1247,BUY,10,0.162994358238,B,True,2-4-1,10.0,3.0,-7.0,17.0,0.2898,0.448302214372,day,7,non_s,line_break_back_chigire_all
20250619-46-01,2025-06-19,富山,1,235-23-2347,235,23,2347,BUY,10,0.148373851833,B,False,2-5-3,10.0,0.0,-10.0,9.0,0.323,0.266217527309,day,7,non_s,line_break_back_chigire_all
20250619-46-09,2025-06-19,富山,9,234-34-3457,234,34,3457,BUY,10,0.162448761019,B,False,3-4-2,10.0,0.0,-10.0,9.0,0.3317,0.331778713412,day,7,non_s,line_break_back_chigire_all
20250619-46-10,2025-06-19,富山,10,145-47-1457,145,47,1457,BUY,10,0.175336977322,B,True,1-4-7,10.0,8.6,-1.4000000000000004,14.0,0.2915,0.256642980699,day,7,non_s,line_break_back_chigire_all
20250619-81-04,2025-06-19,小倉,4,125-25-2345,125,25,2345,BUY,10,0.178685832622,B,False,2-5-6,10.0,0.0,-10.0,16.0,0.3282,0.377994498169,day,7,non_s,line_break_back_chigire_all
20250620-13-03,2025-06-20,いわき平,3,123-12-1245,123,12,1245,BUY,10,0.145599183725,B,True,1-2-5,10.0,14.2,4.199999999999999,11.0,0.4095,0.263524661878,day,7,non_s,line_break_back_chigire_all
20250620-21-02,2025-06-20,弥彦,2,235-23-2345,235,23,2345,BUY,8,0.193992114044,A,False,3-4-2,8.0,0.0,-8.0,12.0,0.486,0.351467998115,day,5,non_s,line_break_back_chigire_all
20250620-22-01,2025-06-20,前橋,1,137-12-1237,137,12,1237,BUY,10,0.141004152122,B,False,7-1-4,10.0,0.0,-10.0,15.0,0.5088,0.30413294981,day,7,non_s,line_break_back_chigire_all
20250620-22-04,2025-06-20,前橋,4,123-13-1237,123,13,1237,BUY,8,0.16529014338,B,True,2-1-3,8.0,60.2,52.2,14.0,0.323,0.370407992906,day,7,non_s,line_break_back_chigire_all
20250620-22-06,2025-06-20,前橋,6,237-27-2457,237,27,2457,BUY,10,0.151889637365,B,False,1-3-7,10.0,0.0,-10.0,12.0,0.389,0.278149095839,day,7,s,line_break_back_chigire_all
20250620-22-07,2025-06-20,前橋,7,124-24-2457,124,24,2457,BUY,10,0.152190101869,B,False,4-5-1,10.0,0.0,-10.0,16.0,0.403,0.274403401315,day,7,s,line_break_back_chigire_all
20250620-22-09,2025-06-20,前橋,9,124-14-1345,124,14,1345,BUY,10,0.149814145091,B,False,4-2-1,10.0,0.0,-10.0,19.0,0.4095,0.302759607496,day,7,s,line_break_back_chigire_all
20250620-24-02,2025-06-20,宇都宮,2,124-12-1235,124,12,1235,BUY,10,0.146765510556,B,True,4-2-1,10.0,13.7,3.6999999999999993,12.0,0.3832,0.290569419766,day,7,non_s,line_break_back_chigire_all
20250620-46-01,2025-06-20,富山,1,134-34-1345,134,34,1345,BUY,8,0.200819248989,A,False,,8.0,0.0,-8.0,13.0,0.4983,0.290095743196,day,5,non_s,line_break_back_chigire_all
20250620-46-02,2025-06-20,富山,2,135-13-1345,135,13,1345,BUY,8,0.220843276471,A,False,5-1-2,8.0,0.0,-8.0,13.0,0.434,0.28519299015,day,5,non_s,line_break_back_chigire_all
20250620-81-07,2025-06-20,小倉,7,345-35-1345,345,35,1345,BUY,8,0.139443004302,B,True,4-5-3,8.0,22.4,14.399999999999999,9.0,0.528,0.306862131991,day,7,s,line_break_back_chigire_all
20250620-81-10,2025-06-20,小倉,10,137-17-1257,137,17,1257,BUY,10,0.150137086192,B,False,1-7-3,10.0,0.0,-10.0,13.0,0.257,0.321961310994,day,7,s,line_break_back_chigire_all
20250621-13-03,2025-06-21,いわき平,3,123-12-1235,123,12,1235,BUY,8,0.143897268414,B,False,4-3-1,8.0,0.0,-8.0,11.0,0.3768,0.304257799527,day,7,non_s,line_break_back_chigire_all
20250621-22-01,2025-06-21,前橋,1,123-13-1237,123,13,1237,BUY,8,0.151377902401,B,False,3-2-1,8.0,0.0,-8.0,9.0,0.5555,0.310116989366,day,7,non_s,line_break_back_chigire_all
20250621-22-12,2025-06-21,前橋,12,127-17-1457,127,17,1457,BUY,10,0.142219958759,B,False,3-4-1,10.0,0.0,-10.0,14.0,0.396,0.34583571895,day,7,s,line_break_back_chigire_all
20250621-24-08,2025-06-21,宇都宮,8,125-12-1234,125,12,1234,BUY,10,0.165847959585,B,False,2-3-1,10.0,0.0,-10.0,20.0,0.2553,0.43569481896,day,7,non_s,line_break_back_chigire_all
20250621-27-04,2025-06-21,京王閣,4,245-24-2345,245,24,2345,BUY,8,0.142151152496,B,True,5-2-3,8.0,15.6,7.6,15.0,0.2915,0.494330374656,day,7,non_s,line_break_back_chigire_all
20250621-27-08,2025-06-21,京王閣,8,147-47-2457,147,47,2457,BUY,10,0.147321305647,B,False,7-2-5,10.0,0.0,-10.0,12.0,0.455,0.278291513181,day,7,non_s,line_break_back_chigire_all
20250621-27-09,2025-06-21,京王閣,9,125-25-1257,125,25,1257,BUY,8,0.142087628813,B,False,1-7-5,8.0,0.0,-8.0,18.0,0.3213,0.352744071063,day,7,non_s,line_break_back_chigire_all
20250621-35-01,2025-06-21,平塚,1,125-15-1357,125,15,1357,BUY,10,0.14634408174,B,False,1-3-7,10.0,0.0,-10.0,26.0,0.4462,0.303042030382,day,7,non_s,line_break_back_chigire_all
20250621-35-10,2025-06-21,平塚,10,137-17-1357,137,17,1357,BUY,8,0.159185319506,B,False,7-3-5,8.0,0.0,-8.0,10.0,0.3003,0.262590773136,day,7,s,line_break_back_chigire_all
20250622-23-04,2025-06-22,取手,4,127-17-1257,127,17,1257,BUY,8,0.154217062457,B,False,7-1-4,8.0,0.0,-8.0,14.0,0.3422,0.356439647707,day,7,non_s,line_break_back_chigire_all
20250622-23-06,2025-06-22,取手,6,247-27-1237,247,27,1237,BUY,10,0.166773583325,B,False,2-7-5,10.0,0.0,-10.0,14.0,0.2658,0.396037029672,day,7,non_s,line_break_back_chigire_all
20250622-27-03,2025-06-22,京王閣,3,127-12-1245,127,12,1245,BUY,10,0.153037453098,B,False,7-2-3,10.0,0.0,-10.0,11.0,0.2395,0.339379772098,day,7,non_s,line_break_back_chigire_all
20250622-35-09,2025-06-22,平塚,9,257-27-2357,257,27,2357,BUY,8,0.145645339988,B,True,2-7-5,8.0,13.9,5.9,13.0,0.4375,0.2569246548,day,7,s,line_break_back_chigire_all
20250622-84-08,2025-06-22,武雄,8,123-12-1234,123,12,1234,BUY,8,0.138383598584,B,False,1-2-7,8.0,0.0,-8.0,10.0,0.3698,0.329558762112,day,7,non_s,line_break_back_chigire_all
20250623-12-01,2025-06-23,青森,1,125-25-1235,125,25,1235,BUY,8,0.16467783154,B,False,2-5-7,8.0,0.0,-8.0,14.0,0.2863,0.278811467527,day,7,non_s,line_break_back_chigire_all
20250623-12-03,2025-06-23,青森,3,137-17-1247,137,17,1247,BUY,10,0.151803338352,B,False,7-1-5,10.0,0.0,-10.0,14.0,0.417,0.351508549733,day,7,non_s,line_break_back_chigire_all
20250623-23-03,2025-06-23,取手,3,345-45-1345,345,45,1345,BUY,8,0.138213295877,B,False,1-4-5,8.0,0.0,-8.0,11.0,0.4253,0.311867866003,day,7,non_s,line_break_back_chigire_all
20250623-46-01,2025-06-23,富山,1,246-26-2356,246,26,2356,BUY,10,0.1755139587,B,False,5-4-2,10.0,0.0,-10.0,19.0,0.3663,0.296893959336,day,6,non_s,line_break_back_chigire_all
20250623-63-01,2025-06-23,防府,1,147-17-1347,147,17,1347,BUY,8,0.139319145053,B,False,4-2-5,8.0,0.0,-8.0,31.0,0.3125,0.340833159922,day,7,non_s,line_break_back_chigire_all
20250623-63-03,2025-06-23,防府,3,147-47-3457,147,47,3457,BUY,10,0.146239956402,B,False,7-3-4,10.0,0.0,-10.0,22.0,0.3282,0.378291669209,day,7,non_s,line_break_back_chigire_all
20250623-63-04,2025-06-23,防府,4,125-25-2457,125,25,2457,BUY,10,0.163514678594,B,True,5-2-7,10.0,1.8,-8.2,16.0,0.3855,0.441812839452,day,7,non_s,line_break_back_chigire_all
20250623-74-03,2025-06-23,高知,3,157-15-1357,157,15,1357,BUY,8,0.197122905524,A,True,1-5-3,8.0,15.2,7.199999999999999,16.0,0.2898,0.281551376137,day,7,non_s,line_break_back_chigire_all
20250623-84-03,2025-06-23,武雄,3,124-12-1235,124,12,1235,BUY,10,0.17300795018,B,False,1-4-5,10.0,0.0,-10.0,9.0,0.4637,0.260331867192,day,6,non_s,line_break_back_chigire_all
20250623-84-04,2025-06-23,武雄,4,134-13-1234,134,13,1234,BUY,8,0.14161833333,B,True,4-3-2,8.0,71.4,63.400000000000006,15.0,0.3523,0.259866513583,day,6,non_s,line_break_back_chigire_all
20250624-38-04,2025-06-24,静岡,4,157-15-1345,157,15,1345,BUY,10,0.140356663794,B,False,6-1-5,10.0,0.0,-10.0,11.0,0.3003,0.396028596867,day,7,non_s,line_break_back_chigire_all
20250624-38-10,2025-06-24,静岡,10,357-35-1357,357,35,1357,BUY,8,0.158555945671,B,True,5-3-7,8.0,4.0,-4.0,19.0,0.469,0.412876776469,day,7,non_s,line_break_back_chigire_all
20250624-46-01,2025-06-24,富山,1,235-23-2346,235,23,2346,BUY,10,0.14468106562,B,False,3-4-1,10.0,0.0,-10.0,19.0,0.5695,0.3026683827,day,6,non_s,line_break_back_chigire_all
20250624-46-07,2025-06-24,富山,7,157-15-1245,157,15,1245,BUY,10,0.138899285221,B,False,1-4-3,10.0,0.0,-10.0,8.0,0.479,0.258066173045,day,7,s,line_break_back_chigire_all
20250624-63-01,2025-06-24,防府,1,125-25-2357,125,25,2357,BUY,10,0.163357644877,B,False,5-1-7,10.0,0.0,-10.0,12.0,0.5092,0.264672415022,day,7,non_s,line_break_back_chigire_all
20250624-63-02,2025-06-24,防府,2,237-27-2357,237,27,2357,BUY,8,0.159137366631,B,False,7-1-2,8.0,0.0,-8.0,31.0,0.3855,0.331437515855,day,7,non_s,line_break_back_chigire_all
20250624-74-07,2025-06-24,高知,7,234-24-2345,234,24,2345,BUY,8,0.164304644659,B,True,4-2-5,8.0,4.9,-3.0999999999999996,12.0,0.4913,0.259002200377,day,6,s,line_break_back_chigire_all
20250625-34-05,2025-06-25,川崎,5,125-12-1234,125,12,1234,BUY,10,0.149269251913,B,False,1-5-4,10.0,0.0,-10.0,13.0,0.319,0.414476912216,day,7,non_s,line_break_back_chigire_all
20250625-34-06,2025-06-25,川崎,6,123-23-1234,123,23,1234,BUY,8,0.192342312196,A,False,1-2-7,8.0,0.0,-8.0,23.0,0.4323,0.611862692064,day,7,non_s,line_break_back_chigire_all
20250625-34-07,2025-06-25,川崎,7,126-12-1234,126,12,1234,BUY,10,0.149987250559,B,False,1-2-6,10.0,0.0,-10.0,16.0,0.4602,0.525198302502,day,7,non_s,line_break_back_chigire_all
20250625-45-04,2025-06-25,豊橋,4,123-12-1245,123,12,1245,BUY,10,0.15993736631,B,False,1-4-5,10.0,0.0,-10.0,14.0,0.462,0.380705489442,day,7,non_s,line_break_back_chigire_all
20250625-45-06,2025-06-25,豊橋,6,124-13-1234,124,13,1234,BUY,10,0.149694591169,B,False,1-4-3,10.0,0.0,-10.0,15.0,0.333,0.443606294777,day,7,non_s,line_break_back_chigire_all
20250625-46-06,2025-06-25,富山,6,126-16-1256,126,16,1256,BUY,8,0.175047536147,B,True,1-6-5,8.0,22.6,14.600000000000001,12.0,0.559,0.285667271432,day,6,s,line_break_back_chigire_all
20250625-63-02,2025-06-25,防府,2,145-14-1234,145,14,1234,BUY,10,0.168175965263,B,False,3-1-7,10.0,0.0,-10.0,31.0,0.4328,0.305158419137,day,7,non_s,line_break_back_chigire_all
20250625-85-03,2025-06-25,佐世保,3,123-13-1234,123,13,1234,BUY,8,0.14852116465,B,True,2-1-3,8.0,8.9,0.9000000000000004,10.0,0.3733,0.26243462417,day,7,non_s,line_break_back_chigire_all
20250625-87-11,2025-06-25,熊本,11,145-14-1234,145,14,1234,BUY,10,0.14496409599,B,True,4-1-2,10.0,3.4,-6.6,11.0,0.3387,0.312929052667,day,7,s,line_break_back_chigire_all
20250626-22-07,2025-06-26,前橋,7,127-27-2347,127,27,2347,BUY,10,0.175268878836,B,False,2-7-5,10.0,0.0,-10.0,13.0,0.5175,0.316554090184,day,7,s,line_break_back_chigire_all
20250626-22-11,2025-06-26,前橋,11,134-14-1247,134,14,1247,BUY,10,0.156458882724,B,False,1-5-4,10.0,0.0,-10.0,8.0,0.573,0.363939154851,day,7,s,line_break_back_chigire_all
20250626-34-04,2025-06-26,川崎,4,124-12-1234,124,12,1234,BUY,8,0.150658752542,B,False,3-1-6,8.0,0.0,-8.0,16.0,0.2395,0.352595238673,day,7,non_s,line_break_back_chigire_all
20250626-34-05,2025-06-26,川崎,5,123-23-1234,123,23,1234,BUY,8,0.165613597816,B,False,1-3-7,8.0,0.0,-8.0,23.0,0.302,0.478810332405,day,7,non_s,line_break_back_chigire_all
20250626-34-06,2025-06-26,川崎,6,123-13-1345,123,13,1345,BUY,10,0.181449881439,A,False,1-3-7,10.0,0.0,-10.0,16.0,0.3055,0.452352883893,day,7,non_s,line_break_back_chigire_all
20250626-38-02,2025-06-26,静岡,2,124-12-1234,124,12,1234,BUY,8,0.148807412837,B,False,1-3-2,8.0,0.0,-8.0,9.0,0.4703,0.291201707923,day,6,non_s,line_break_back_chigire_all
20250626-38-05,2025-06-26,静岡,5,345-34-2345,345,34,2345,BUY,8,0.164008584139,B,True,5-4-2,8.0,4.2,-3.8,15.0,0.4825,0.288249434284,day,6,non_s,line_break_back_chigire_all
