excluded_months,exclude_count,all_windows_pass,m3_races,m3_roi,m3_hit_rate,m3_stake,m3_returns,m3_roi_without_top1,m3_top1_return_share,m3p5_races,m3p5_roi,m3p5_hit_rate,m3p5_stake,m3p5_returns,m3p5_roi_without_top1,m3p5_top1_return_share,m4_races,m4_roi,m4_hit_rate,m4_stake,m4_returns,m4_roi_without_top1,m4_top1_return_share,m4p5_races,m4p5_roi,m4p5_hit_rate,m4p5_stake,m4p5_returns,m4p5_roi_without_top1,m4p5_top1_return_share,m5_races,m5_roi,m5_hit_rate,m5_stake,m5_returns,m5_roi_without_top1,m5_top1_return_share,m5p5_races,m5p5_roi,m5p5_hit_rate,m5p5_stake,m5p5_returns,m5p5_roi_without_top1,m5p5_top1_return_share,m6_races,m6_roi,m6_hit_rate,m6_stake,m6_returns,m6_roi_without_top1,m6_top1_return_share,m6p5_races,m6p5_roi,m6p5_hit_rate,m6p5_stake,m6p5_returns,m6p5_roi_without_top1,m6p5_top1_return_share,m7_races,m7_roi,m7_hit_rate,m7_stake,m7_returns,m7_roi_without_top1,m7_top1_return_share,m7p5_races,m7p5_roi,m7p5_hit_rate,m7p5_stake,m7p5_returns,m7p5_roi_without_top1,m7p5_top1_return_share,m8_races,m8_roi,m8_hit_rate,m8_stake,m8_returns,m8_roi_without_top1,m8_top1_return_share,m8p5_races,m8p5_roi,m8p5_hit_rate,m8p5_stake,m8p5_returns,m8p5_roi_without_top1,m8p5_top1_return_share,m9_races,m9_roi,m9_hit_rate,m9_stake,m9_returns,m9_roi_without_top1,m9_top1_return_share,m9p5_races,m9p5_roi,m9p5_hit_rate,m9p5_stake,m9p5_returns,m9p5_roi_without_top1,m9p5_top1_return_share,m10_races,m10_roi,m10_hit_rate,m10_stake,m10_returns,m10_roi_without_top1,m10_top1_return_share,m10p5_races,m10p5_roi,m10p5_hit_rate,m10p5_stake,m10p5_returns,m10p5_roi_without_top1,m10p5_top1_return_share,m11_races,m11_roi,m11_hit_rate,m11_stake,m11_returns,m11_roi_without_top1,m11_top1_return_share,m11p5_races,m11p5_roi,m11p5_hit_rate,m11p5_stake,m11p5_returns,m11p5_roi_without_top1,m11p5_top1_return_share,m12a_races,m12a_roi,m12a_hit_rate,m12a_stake,m12a_returns,m12a_roi_without_top1,m12a_top1_return_share,m12_races,m12_roi,m12_hit_rate,m12_stake,m12_returns,m12_roi_without_top1,m12_top1_return_share
1 4 10,3,False,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,65,1.3571666666666669,0.2923076923076923,600.0,814.3000000000001,0.9443333333333336,0.30418764583077484,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,95,1.1918367346938776,0.28421052631578947,882.0,1051.2,0.9109977324263039,0.23563546423135462,107,1.1904999999999997,0.27102803738317754,1000.0,1190.4999999999998,0.9427999999999997,0.20806383872322556,113,1.1535984848484848,0.2831858407079646,1056.0,1218.2,0.9190340909090909,0.2033327860778197,125,1.0447684391080616,0.256,1166.0,1218.1999999999998,0.8323327615780444,0.20333278607781977,125,1.0447684391080616,0.256,1166.0,1218.1999999999998,0.8323327615780444,0.20333278607781977,125,1.0447684391080616,0.256,1166.0,1218.1999999999998,0.8323327615780444,0.20333278607781977,148,0.9992753623188406,0.27702702702702703,1380.0,1379.0,0.8197826086956521,0.17962291515591008,170,0.998800505050505,0.27058823529411763,1584.0,1582.1,0.8424242424242423,0.15656406042601606,182,1.16725768321513,0.2857142857142857,1692.0,1975.0,1.0208628841607565,0.12541772151898734,191,1.1861235955056182,0.2879581151832461,1780.0,2111.3,1.0469662921348315,0.11732108179794438,200,1.1330653804930333,0.28,1866.0,2114.3,1.00032154340836,0.11715461382017688,203,1.1245512143611403,0.2857142857142857,1894.0,2129.8999999999996,0.9937697993664201,0.11629653974364995,232,1.0333333333333332,0.28448275862068967,2166.0,2238.2,0.9189750692520775,0.1106692878205701,244,1.0155809859154927,0.29098360655737704,2272.0,2307.3999999999996,0.9065580985915492,0.10735026436681981,258,1.052079866888519,0.31007751937984496,2404.0,2529.2,0.9490432612312812,0.0979361062786652
2 6 12,3,False,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,104,1.2306962025316455,0.33653846153846156,948.0,1166.6999999999998,0.9694092827004217,0.2123082197651496,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,110,1.1827345309381236,0.33636363636363636,1002.0,1185.1,0.9355289421157683,0.20901189773014936,116,1.146313799621928,0.3448275862068966,1058.0,1212.7999999999997,0.9121928166351604,0.20423812664907656,128,1.0383561643835617,0.3125,1168.0,1212.8000000000002,0.8262842465753426,0.20423812664907648,151,1.2111756168359942,0.304635761589404,1378.0,1669.0,1.031422351233672,0.14841222288795686,165,1.562335092348285,0.3151515151515151,1516.0,2368.5,1.1386543535620053,0.27118429385687143,188,1.4620231213872834,0.324468085106383,1730.0,2529.3,1.0907514450867053,0.25394377891116116,210,1.41282316442606,0.3142857142857143,1934.0,2732.4,1.0807135470527407,0.23506807202459373,222,1.53050930460333,0.32432432432432434,2042.0,3125.2999999999997,1.2159647404505387,0.20551627043803794,231,1.5312676056338028,0.3246753246753247,2130.0,3261.6,1.229718309859155,0.1969278881530537,240,1.4731949458483755,0.31666666666666665,2216.0,3264.6000000000004,1.1833483754512637,0.19674692152177906,243,1.4617647058823529,0.32098765432098764,2244.0,3280.2,1.1755347593582886,0.19581123102249862,243,1.4617647058823529,0.32098765432098764,2244.0,3280.2,1.1755347593582886,0.19581123102249862,243,1.4617647058823529,0.32098765432098764,2244.0,3280.2,1.1755347593582886,0.19581123102249862,257,1.4739057239057238,0.33852140077821014,2376.0,3502.0,1.203577441077441,0.18340948029697315
2 3 9,3,False,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,76,1.0425655976676385,0.35526315789473684,686.0,715.2,0.8317784256559767,0.20218120805369125,82,0.9913513513513513,0.35365853658536583,740.0,733.6,0.7959459459459459,0.1971101417666303,102,0.9888528138528139,0.3431372549019608,924.0,913.7,0.8323593073593074,0.15825763379665098,114,1.010556621880998,0.32456140350877194,1042.0,1053.0,0.8717850287907869,0.13732193732193732,120,0.9842440801457195,0.3333333333333333,1098.0,1080.7,0.8525500910746813,0.13380216526325528,132,0.8946192052980133,0.30303030303030304,1208.0,1080.7,0.7749172185430464,0.13380216526325528,155,1.0838504936530324,0.2967741935483871,1418.0,1536.9,0.9490832157968971,0.12434120632441928,169,1.4372750642673522,0.3076923076923077,1556.0,2236.4,1.0244858611825194,0.28720264711142907,169,1.4372750642673522,0.3076923076923077,1556.0,2236.4,1.0244858611825194,0.28720264711142907,169,1.4372750642673522,0.3076923076923077,1556.0,2236.4,1.0244858611825194,0.28720264711142907,181,1.580108173076923,0.32044198895027626,1664.0,2629.3,1.194110576923077,0.24428555128741486,190,1.578538812785388,0.32105263157894737,1752.0,2765.6,1.2119292237442922,0.2322461671969916,199,1.506311207834603,0.31155778894472363,1838.0,2768.6000000000004,1.156855277475517,0.23199450986057932,202,1.4920685959271167,0.31683168316831684,1866.0,2784.2,1.147856377277599,0.2306946340061777,231,1.3528999064546305,0.3116883116883117,2138.0,2892.5,1.0524789522918614,0.22205704407951599,243,1.3198306595365419,0.3168724279835391,2244.0,2961.7,1.0336007130124776,0.21686869027923153,257,1.3398569023569022,0.3346303501945525,2376.0,3183.5,1.0695286195286196,0.20175907020574838
2 3 4,3,False,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,20,1.5203296703296703,0.3,182.0,276.7,0.7258241758241758,0.5225876400433682,31,1.1305755395683454,0.3548387096774194,278.0,314.3,0.610431654676259,0.4600699968183264,37,1.0021084337349397,0.35135135135135137,332.0,332.7,0.566566265060241,0.43462578899909826,57,0.9937984496124033,0.3333333333333333,516.0,512.8000000000001,0.7135658914728683,0.28198127925117,69,1.0285488958990536,0.30434782608695654,634.0,652.1,0.8004731861198738,0.22174513111485966,75,0.9852173913043479,0.32,690.0,679.8000000000001,0.7756521739130435,0.21270962047661074,87,0.8497499999999999,0.27586206896551724,800.0,679.8,0.6689999999999999,0.21270962047661077,110,1.1247524752475249,0.2727272727272727,1010.0,1136.0,0.9355445544554455,0.16822183098591548,124,1.598867595818815,0.2903225806451613,1148.0,1835.4999999999995,1.0393728222996512,0.3499318986652139,147,1.4657121879588841,0.30612244897959184,1362.0,1996.3000000000002,0.9941262848751837,0.32174522867304506,169,1.404469987228608,0.2958579881656805,1566.0,2199.4,0.9943167305236271,0.29203419114303897,181,1.5485663082437278,0.30939226519337015,1674.0,2592.3,1.1648745519713264,0.24777224858233998,190,1.5485811577752555,0.3105263157894737,1762.0,2728.6000000000004,1.1840522133938707,0.2353954408854357,199,1.4781385281385282,0.3015075376884422,1848.0,2731.6,1.1305735930735932,0.23513691609313223,202,1.4643923240938166,0.3069306930693069,1876.0,2747.2,1.1220149253731342,0.23380168899242865,231,1.3293761638733705,0.30303030303030304,2148.0,2855.5,1.0303538175046554,0.22493433724391523,243,1.2975598935226265,0.30864197530864196,2254.0,2924.7,1.0125998225377106,0.21961226792491537,257,1.3187342833193627,0.32684824902723736,2386.0,3146.4999999999995,1.0495389773679797,0.2041315747656126
5 8 9,3,False,73,1.2722388059701493,0.3287671232876712,670.0,852.4,0.9025373134328359,0.29059127170342564,90,1.1361985472154963,0.32222222222222224,826.0,938.5,0.836319612590799,0.26393180607352157,100,1.0771645021645022,0.31,924.0,995.3,0.809090909090909,0.24886968753139757,111,1.0126470588235292,0.32432432432432434,1020.0,1032.8999999999999,0.7698039215686273,0.2398102430051312,117,0.9788640595903165,0.3247863247863248,1074.0,1051.3,0.7482309124767225,0.23561305050889375,137,0.9788553259141495,0.32116788321167883,1258.0,1231.4,0.7819554848966614,0.20115315900600939,149,0.9961482558139534,0.3087248322147651,1376.0,1370.6999999999998,0.8161337209302324,0.18071058583205662,155,0.9765363128491621,0.3161290322580645,1432.0,1398.4,0.8035614525139665,0.17713100686498853,167,0.9068741893644618,0.2934131736526946,1542.0,1398.4,0.7462386511024643,0.17713100686498853,190,1.0585616438356165,0.2894736842105263,1752.0,1854.6,0.9171803652968036,0.13355979726086487,204,1.3513756613756611,0.29901960784313725,1890.0,2554.0999999999995,1.0115343915343913,0.25147801573939943,204,1.3513756613756611,0.29901960784313725,1890.0,2554.0999999999995,1.0115343915343913,0.25147801573939943,204,1.3513756613756611,0.29901960784313725,1890.0,2554.0999999999995,1.0115343915343913,0.25147801573939943,204,1.3513756613756611,0.29901960784313725,1890.0,2554.0999999999995,1.0115343915343913,0.25147801573939943,204,1.3513756613756611,0.29901960784313725,1890.0,2554.0999999999995,1.0115343915343913,0.25147801573939943,213,1.2940789473684209,0.29107981220657275,1976.0,2557.0999999999995,0.9690283400809714,0.2511829807203473,216,1.2837824351297404,0.2962962962962963,2004.0,2572.7,0.9632734530938123,0.24965989038753061,245,1.1779437609841827,0.2938775510204082,2276.0,2681.0,0.8957381370826011,0.23957478552778813,257,1.1545759865659109,0.29961089494163423,2382.0,2750.2,0.8849286314021829,0.23354665115264345,257,1.1545759865659109,0.29961089494163423,2382.0,2750.2,0.8849286314021829,0.23354665115264345
4 5 8,3,False,28,1.7232824427480915,0.2857142857142857,262.0,451.5,0.7778625954198474,0.5486157253599114,45,1.2861244019138756,0.28888888888888886,418.0,537.6,0.6935406698564595,0.4607514880952381,55,1.151937984496124,0.2727272727272727,516.0,594.4,0.6718992248062016,0.41672274562584116,66,1.0326797385620916,0.30303030303030304,612.0,632.0,0.6279411764705882,0.3919303797468354,72,0.9765765765765766,0.3055555555555556,666.0,650.4,0.6046546546546546,0.38084255842558423,92,0.9770588235294118,0.30434782608695654,850.0,830.5,0.6856470588235294,0.2982540638169777,104,1.0018595041322313,0.28846153846153844,968.0,969.8,0.7459710743801652,0.25541348731697255,110,0.97412109375,0.3,1024.0,997.5,0.7322265625,0.24832080200501253,122,0.8796296296296297,0.27049180327868855,1134.0,997.5,0.6611992945326278,0.24832080200501253,145,1.0816220238095238,0.2689655172413793,1344.0,1453.7,0.8973214285714286,0.1703927908096581,159,1.4529014844804318,0.2830188679245283,1482.0,2153.2,1.0195006747638327,0.29830020434701837,182,1.3643867924528301,0.2967032967032967,1696.0,2314.0,0.9856721698113208,0.277571305099395,204,1.3247894736842107,0.28921568627450983,1900.0,2517.1000000000004,0.9867368421052634,0.25517460569703226,204,1.3247894736842107,0.28921568627450983,1900.0,2517.1000000000004,0.9867368421052634,0.25517460569703226,204,1.3247894736842107,0.28921568627450983,1900.0,2517.1000000000004,0.9867368421052634,0.25517460569703226,213,1.2689325276938572,0.28169014084507044,1986.0,2520.1000000000004,0.9455186304128904,0.25487083845879127,216,1.2590367428003972,0.28703703703703703,2014.0,2535.7,0.940119165839126,0.25330283550893246,245,1.1566054243219597,0.2857142857142857,2286.0,2644.0,0.8756342957130359,0.24292738275340392,257,1.1342809364548496,0.2918287937743191,2392.0,2713.2000000000003,0.8657608695652176,0.2367315347191508,257,1.1342809364548496,0.2918287937743191,2392.0,2713.2000000000003,0.8657608695652176,0.2367315347191508
9 10 11,3,False,93,1.3252347417840376,0.3225806451612903,852.0,1129.1,1.034507042253521,0.21937826587547604,110,1.2055555555555553,0.3181818181818182,1008.0,1215.1999999999998,0.9598214285714284,0.20383475971033577,120,1.1500904159132008,0.30833333333333335,1106.0,1272.0,0.926130198915009,0.19473270440251572,131,1.0895174708818636,0.32061068702290074,1202.0,1309.6,0.8834442595673876,0.18914172266340867,137,1.0573248407643312,0.32116788321167883,1256.0,1328.0,0.8601114649681528,0.1865210843373494,157,1.0472916666666667,0.3184713375796178,1440.0,1508.1000000000001,0.8752777777777778,0.16424640275843774,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,169,1.0573812580231066,0.3076923076923077,1558.0,1647.4,0.898395378690629,0.15035814009955079,181,1.2246698679471788,0.32044198895027626,1666.0,2040.2999999999997,1.0759903961584631,0.12140371513993041,190,1.240935005701254,0.32105263157894737,1754.0,2176.5999999999995,1.0997149372862027,0.1138013415418543,199,1.1845652173913044,0.31155778894472363,1840.0,2179.6,1.049945652173913,0.11364470545054138,202,1.1751605995717345,0.31683168316831684,1868.0,2195.2,1.0425588865096358,0.11283709912536444,231,1.0764018691588786,0.3116883116883117,2140.0,2303.5,0.9606542056074767,0.10753201649663555,243,1.0564113980409617,0.3168724279835391,2246.0,2372.7,0.946126447016919,0.10439583596746323,257,1.0910428931875527,0.3346303501945525,2378.0,2594.5,0.9868797308662742,0.09547118905376759
4 10 11,3,False,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,65,1.3571666666666669,0.2923076923076923,600.0,814.3000000000001,0.9443333333333336,0.30418764583077484,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,86,1.1444584382871537,0.3023255813953488,794.0,908.7,0.8324937027707808,0.2725872125013756,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,112,1.0728682170542636,0.30357142857142855,1032.0,1107.2,0.8328488372093024,0.22371748554913293,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,147,1.0317448680351908,0.30612244897959184,1364.0,1407.3000000000002,0.8501466275659825,0.1760108008242734,169,1.0270408163265308,0.2958579881656805,1568.0,1610.4,0.8690688775510205,0.15381271733730748,181,1.1952863961813842,0.30939226519337015,1676.0,2003.3,1.0474940334128877,0.12364598412619178,190,1.2129251700680275,0.3105263157894737,1764.0,2139.6000000000004,1.0725056689342405,0.11576930267339687,199,1.158162162162162,0.3015075376884422,1850.0,2142.6,1.0242702702702702,0.1156072061980771,202,1.1492012779552714,0.3069306930693069,1878.0,2158.2,1.0173056443024493,0.11477156890000927,231,1.054186046511628,0.30303030303030304,2150.0,2266.5,0.9389767441860465,0.10928744760644164,243,1.035328014184397,0.30864197530864196,2256.0,2335.7,0.925531914893617,0.10604957828488248,257,1.0709798994974875,0.32684824902723736,2388.0,2557.5,0.9672529313232832,0.09685239491691104
3 6 12,3,False,65,1.1484745762711865,0.3384615384615385,590.0,677.6,0.9033898305084745,0.21340023612750883,82,1.02372654155496,0.32926829268292684,746.0,763.7,0.829892761394102,0.18934136441010865,92,0.9721563981042656,0.31521739130434784,844.0,820.5000000000001,0.800829383886256,0.1762340036563071,103,0.9128723404255319,0.3300970873786408,940.0,858.1,0.7590425531914894,0.16851182845822163,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,109,0.8817907444668008,0.3302752293577982,994.0,876.5,0.736317907444668,0.16497432972047918,115,0.8611428571428572,0.3391304347826087,1050.0,904.2,0.7234285714285714,0.1599203715992037,127,0.7794827586206898,0.30708661417322836,1160.0,904.2000000000002,0.6548275862068966,0.1599203715992037,150,0.9929927007299271,0.3,1370.0,1360.4,0.8535036496350367,0.140473390179359,164,1.3659814323607424,0.31097560975609756,1508.0,2059.8999999999996,0.9400530503978778,0.31181125297344536,187,1.2896051103368176,0.32085561497326204,1722.0,2220.7,0.9166085946573751,0.28923312469041296,209,1.2584631360332297,0.31100478468899523,1926.0,2423.8,0.9249740394600209,0.264997111972935,221,1.3848082595870206,0.3212669683257919,2034.0,2816.7,1.0690265486725663,0.2280328043455107,230,1.3916116870876531,0.3217391304347826,2122.0,2953.0,1.0889255419415644,0.21750761937013205,239,1.3387681159420293,0.3138075313807531,2208.0,2956.0000000000005,1.0478713768115946,0.21728687415426245,242,1.328980322003578,0.3181818181818182,2236.0,2971.6000000000004,1.0417262969588552,0.21614618387400722,242,1.328980322003578,0.3181818181818182,2236.0,2971.6000000000004,1.0417262969588552,0.21614618387400722,242,1.328980322003578,0.3181818181818182,2236.0,2971.6000000000004,1.0417262969588552,0.21614618387400722,256,1.348564189189189,0.3359375,2368.0,3193.3999999999996,1.0773226351351348,0.2011335880253022
4 7 9,3,False,48,1.6400900900900899,0.2916666666666667,444.0,728.1999999999999,1.082207207207207,0.3401538039000275,65,1.3571666666666669,0.2923076923076923,600.0,814.3000000000001,0.9443333333333336,0.30418764583077484,75,1.2479942693409745,0.28,698.0,871.1000000000001,0.8931232091690545,0.28435311674893804,86,1.1444584382871537,0.3023255813953488,794.0,908.7,0.8324937027707808,0.2725872125013756,92,1.0932783018867926,0.30434782608695654,848.0,927.1000000000001,0.801179245283019,0.26717721928594534,112,1.0728682170542636,0.30357142857142855,1032.0,1107.2,0.8328488372093024,0.22371748554913293,124,1.0839130434782607,0.2903225806451613,1150.0,1246.4999999999998,0.8685217391304345,0.19871640593662257,130,1.0565505804311774,0.3,1206.0,1274.2,0.8511608623548922,0.19439648406843507,142,0.9682370820668693,0.2746478873239437,1316.0,1274.2,0.7800151975683891,0.19439648406843507,165,1.1339449541284403,0.2727272727272727,1526.0,1730.4,0.9716251638269987,0.14314609338881182,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,179,1.4602764423076922,0.2849162011173184,1664.0,2429.8999999999996,1.074278846153846,0.2643318655088687,191,1.5930022573363432,0.29842931937172773,1772.0,2822.8,1.230530474040632,0.2275400311747201,200,1.5909139784946233,0.3,1860.0,2959.0999999999995,1.245591397849462,0.21705924098543478,200,1.5909139784946233,0.3,1860.0,2959.0999999999995,1.245591397849462,0.21705924098543478,200,1.5909139784946233,0.3,1860.0,2959.0999999999995,1.245591397849462,0.21705924098543478,229,1.4387429643527203,0.29694323144104806,2132.0,3067.3999999999996,1.1374765478424012,0.2093955793179892,241,1.4015192135835568,0.3029045643153527,2238.0,3136.6,1.1145218945487043,0.20477587196327232,255,1.4170464135021095,0.3215686274509804,2370.0,3358.3999999999996,1.1460337552742614,0.19125178656503097
